date,news_sentiment_mean,news_sentiment_std,news_positive_ratio,news_negative_ratio,news_headline_volume
2022-05-26,0.0258,0.0,0.0,0.0,1
2022-05-27,0.4588,0.0,1.0,0.0,1
2022-05-30,-0.5106,0.0,0.0,1.0,1
2022-06-02,-0.3283,0.0,0.0,1.0,1
2022-06-06,0.0,0.0,0.0,0.0,1
2022-06-07,0.7845,0.0,1.0,0.0,1
2022-06-08,0.4588,0.0,1.0,0.0,1
2022-06-09,0.2023,0.0,1.0,0.0,1
2022-06-14,-0.379,0.42680965312420005,0.0,1.0,2
2022-06-15,-0.4019,0.0,0.0,1.0,1
2022-06-17,-0.00849999999999998,0.4928534264870236,0.5,0.5,2
2022-06-20,-0.4215,0.0,0.0,1.0,1
2022-06-27,0.3182,0.0,1.0,0.0,1
2022-07-06,-0.4159,0.0,0.0,1.0,1
2022-07-20,0.0,0.0,0.0,0.0,1
2022-07-24,0.0,0.0,0.0,0.0,1
2022-08-01,0.4295,0.5344313052207926,1.0,0.0,2
2022-08-02,0.0,0.0,0.0,0.0,1
2022-08-04,0.16535,0.9079958177216457,0.5,0.5,2
2022-08-06,-0.1027,0.0,0.0,1.0,1
2022-08-09,0.7845,0.0,1.0,0.0,1
2022-08-10,-0.1027,0.0,0.0,1.0,1
2022-08-15,0.0,0.0,0.0,0.0,1
2022-08-17,0.0,0.0,0.0,0.0,1
2022-08-18,0.3818,0.0,1.0,0.0,1
2022-08-20,-0.6997,0.0,0.0,1.0,1
2022-08-22,-0.5292,0.2675692060009896,0.0,1.0,2
2022-08-28,-0.8176,0.0,0.0,1.0,1
2022-08-31,0.5267,0.0,1.0,0.0,1
2022-09-04,0.1027,0.0,1.0,0.0,1
2022-09-05,0.0,0.0,0.0,0.0,1
2022-09-06,0.5734,0.27096331855068506,1.0,0.0,2
2022-09-08,-0.5209,0.0,0.0,1.0,1
2022-09-14,-0.5994,0.0,0.0,1.0,1
2022-09-15,0.0258,0.0,0.0,0.0,1
2022-09-27,-0.05135,0.07261986642785843,0.0,0.5,2
2022-10-03,0.4295,0.5344313052207926,1.0,0.0,2
2022-10-04,0.4588,0.0,1.0,0.0,1
2022-10-06,-0.3548,0.5017629719299741,0.0,0.5,2
2022-10-10,-0.6808,0.0,0.0,1.0,1
2022-10-11,-0.2646,0.38837142016373966,0.3333333333333333,0.6666666666666666,3
2022-10-13,-0.4215,0.0,0.0,1.0,1
2022-10-16,-0.802,0.0,0.0,1.0,1
2022-10-18,0.431,0.0,1.0,0.0,1
2022-10-25,0.3321,0.0,1.0,0.0,1
2022-11-01,0.4588,0.0,1.0,0.0,1
2022-11-03,-0.1027,0.0,0.0,1.0,1
2022-11-04,0.8402,0.0,1.0,0.0,1
2022-11-14,0.0,0.0,0.0,0.0,1
2022-11-15,-0.3062,0.43303219279864175,0.0,0.5,2
2022-11-16,-0.4215,0.0,0.0,1.0,1
2022-11-25,0.0,0.0,0.0,0.0,1
2022-11-30,0.15755000000000002,1.030183869510681,0.5,0.5,2
2022-12-05,0.2617,0.0,1.0,0.0,1
2022-12-14,-0.8934,0.0,0.0,1.0,1
2022-12-15,0.2732,0.0,1.0,0.0,1
2023-01-09,0.1027,0.0,1.0,0.0,1
2023-01-17,-0.5859,0.0,0.0,1.0,1
2023-01-19,0.0,0.0,0.0,0.0,1
2023-01-22,-0.7783,0.0,0.0,1.0,1
2023-02-03,-0.3818,0.0,0.0,1.0,1
2023-02-06,-0.0516,0.0,0.0,1.0,1
2023-02-07,-0.1423,0.20124258992569144,0.0,0.5,2
2023-02-12,-0.34,0.0,0.0,1.0,1
2023-02-14,-0.0376,0.19841416280094523,0.5,0.5,2
2023-02-15,0.03180000000000005,0.7919018941762925,0.3333333333333333,0.6666666666666666,3
2023-02-16,-0.24012499999999998,0.42774030575416516,0.25,0.5,4
2023-02-17,0.2263,0.0,1.0,0.0,1
2023-02-18,-0.8402,0.0,0.0,1.0,1
2023-02-21,-0.10565,0.5159951453260001,0.25,0.5,4
2023-02-22,0.2553,0.36104872247385117,0.5,0.0,2
2023-02-23,0.13993333333333335,0.45356632738038805,0.6666666666666666,0.3333333333333333,3
2023-02-24,0.7416,0.0,1.0,0.0,1
2023-02-27,-0.0772,0.0,0.0,1.0,1
2023-02-28,0.010299999999999976,0.5253803384216048,0.5,0.5,2
2023-03-01,-0.0386,0.054588643507601474,0.0,0.5,2
2023-03-02,0.0,0.0,0.0,0.0,1
2023-03-05,0.25,0.0,1.0,0.0,1
2023-03-07,0.0,0.0,0.0,0.0,1
2023-03-08,-0.2263,0.0,0.0,1.0,1
2023-03-09,0.0747,0.4350863477517997,0.3333333333333333,0.3333333333333333,3
2023-03-10,0.0,0.0,0.0,0.0,1
2023-03-12,0.0,0.0,0.0,0.0,1
2023-03-24,0.0767,0.0,1.0,0.0,1
2023-03-25,0.5719,0.0,1.0,0.0,1
2023-03-30,-0.4404,0.0,0.0,1.0,1
2023-04-04,0.0,0.0,0.0,0.0,1
2023-04-05,-0.7918,0.0,0.0,1.0,1
2023-04-06,-0.0516,0.0,0.0,1.0,1
2023-04-21,-0.4019,0.0,0.0,1.0,1
2023-04-28,0.5346,0.0,1.0,0.0,1
2023-05-01,0.4221,0.5969395446776834,0.5,0.0,2
2023-05-07,0.0,0.0,0.0,0.0,1
2023-05-08,-0.128,0.0,0.0,1.0,1
2023-05-09,0.42745,0.4234862512526233,1.0,0.0,2
2023-05-10,0.4019,0.0,1.0,0.0,1
2023-05-11,0.42395,0.4722766191544951,1.0,0.0,2
2023-05-17,0.31245,0.4418710275634736,0.5,0.0,2
2023-05-18,-0.6369,0.0,0.0,1.0,1
2023-05-29,0.102,0.0,1.0,0.0,1
2023-06-06,-0.5047333333333334,0.4747271251290928,0.0,0.6666666666666666,3
2023-06-08,-0.5859,0.0,0.0,1.0,1
2023-06-09,-0.6124,0.0,0.0,1.0,1
2023-06-11,0.0,0.0,0.0,0.0,1
2023-06-14,-0.5433,0.3497350139748664,0.0,1.0,2
2023-06-17,0.5514,0.0,1.0,0.0,1
2023-06-26,-0.1753,0.24791163748400358,0.0,0.5,2
2023-06-27,0.0,0.0,0.0,0.0,1
2023-06-29,-0.0721,0.0,0.0,1.0,1
2023-07-03,0.128,0.0,1.0,0.0,1
2023-07-09,0.0,0.0,0.0,0.0,1
2023-07-10,-0.4854,0.0,0.0,1.0,1
2023-07-12,-0.34,0.0,0.0,1.0,1
2023-07-13,-0.41923333333333335,0.3700304627099414,0.0,0.6666666666666666,3
2023-07-14,0.0639,0.44011003169662016,0.3333333333333333,0.6666666666666666,3
2023-07-16,-0.8934,0.0,0.0,1.0,1
2023-07-31,0.5106,0.0,1.0,0.0,1
2023-08-02,0.0,0.0,0.0,0.0,1
2023-08-03,-0.21230000000000002,0.36771438644687265,0.0,0.3333333333333333,3
2023-08-07,-0.128,0.0,0.0,1.0,1
2023-08-08,0.004400000000000015,1.00974848353439,0.5,0.5,2
2023-08-09,0.08680000000000004,0.8676200205158938,0.5,0.5,2
2023-08-10,-0.4588,0.0,0.0,1.0,1
2023-08-12,0.1901,0.0,1.0,0.0,1
2023-08-13,0.0,0.0,0.0,0.0,1
2023-08-14,-0.21075,0.29804550827012977,0.0,0.5,2
2023-08-15,0.0,0.0,0.0,0.0,1
2023-08-18,0.0,0.0,0.0,0.0,1
2023-08-21,0.0,0.0,0.0,0.0,1
2023-08-30,0.3698,0.3777364425098537,1.0,0.0,2
2023-09-01,0.4588,0.0,1.0,0.0,1
2023-09-04,0.8316,0.0,1.0,0.0,1
2023-09-06,-0.5719,0.0,0.0,1.0,1
2023-09-18,-0.3182,0.0,0.0,1.0,1
2023-09-21,0.0,0.0,0.0,0.0,1
2023-09-24,-0.70505,0.2522249888492415,0.0,1.0,2
2023-10-01,0.4588,0.0,1.0,0.0,1
2023-10-15,0.5514,0.0,1.0,0.0,1
2023-10-18,-0.43335,0.1320168360475284,0.0,1.0,2
2023-10-23,0.0,0.0,0.0,0.0,1
2023-10-25,-0.1226,0.0,0.0,1.0,1
2023-10-26,-0.1045,0.0,0.0,1.0,1
2023-10-31,0.4215,0.0,1.0,0.0,1
2023-11-02,0.5574,0.0,1.0,0.0,1
2023-11-03,-0.79445,0.20626304807211596,0.0,1.0,2
2023-11-08,-0.020899999999999974,0.51038967466045,0.5,0.5,2
2023-11-14,0.08360000000000001,0.5045913990547204,0.5,0.5,2
2023-11-15,0.0258,0.0,0.0,0.0,1
2023-11-16,-0.4404,0.0,0.0,1.0,1
2023-11-18,0.8591,0.0,1.0,0.0,1
2023-11-24,0.296,0.0,1.0,0.0,1
2023-11-25,0.0,0.0,0.0,0.0,1
2023-12-14,-0.037950000000000005,0.1628466917072619,0.5,0.5,2
2023-12-20,-0.5574,0.0,0.0,1.0,1
2023-12-26,-0.31245,0.4418710275634736,0.0,0.5,2
2023-12-29,-0.8658,0.0,0.0,1.0,1
2024-01-11,-0.2663,0.0,0.0,1.0,1
2024-01-13,-0.4939,0.0,0.0,1.0,1
2024-01-17,0.4696,0.6641146888904055,0.5,0.0,2
2024-01-19,0.0,0.0,0.0,0.0,1
2024-01-24,-0.6486,0.0,0.0,1.0,1
2024-01-31,-0.15284999999999999,0.43267863940804846,0.5,0.5,2
2024-02-06,-0.2294,0.324420591208388,0.0,0.5,2
2024-02-07,0.15735000000000002,0.33170379105460945,0.5,0.5,2
2024-02-14,-0.21443333333333334,0.5097781903272572,0.3333333333333333,0.3333333333333333,3
2024-02-15,0.5719,0.0,1.0,0.0,1
2024-02-18,0.4159,0.7334111534466871,0.5,0.5,2
2024-02-21,-0.128,0.0,0.0,1.0,1
2024-02-22,-0.37385,0.41952645327797866,0.0,1.0,2
2024-02-26,0.4019,0.0,1.0,0.0,1
2024-02-27,-0.0516,0.0,0.0,1.0,1
2024-02-28,0.11315,0.1600182645825157,0.5,0.0,2
2024-03-05,0.0,0.0,0.0,0.0,1
2024-03-06,0.0,0.0,0.0,0.0,1
2024-03-07,0.0258,0.0,0.0,0.0,1
2024-03-11,0.0,0.0,0.0,0.0,1
2024-03-13,-0.4939,0.0,0.0,1.0,1
2024-03-20,0.0,0.0,0.0,0.0,1
2024-03-21,0.0,0.0,0.0,0.0,1
2024-03-26,0.3612,0.0,1.0,0.0,1
2024-04-02,-0.46115,0.572184891446812,0.25,0.75,4
2024-04-10,0.2732,0.0,1.0,0.0,1
2024-05-09,0.0,0.0,0.0,0.0,1
2024-05-11,-0.8176,0.0,0.0,1.0,1
2024-05-13,0.7684,0.0,1.0,0.0,1
2024-05-14,0.7351,0.0,1.0,0.0,1
2024-05-15,0.0,0.0,0.0,0.0,1
2024-05-20,-0.3612,0.0,0.0,1.0,1
2024-05-23,-0.3066,0.04723473298326141,0.0,1.0,2
2024-06-01,-0.5106,0.0,0.0,1.0,1
2024-06-03,0.2263,0.0,1.0,0.0,1
2024-06-07,0.1779,0.0,1.0,0.0,1
2024-06-13,-0.07655,0.10825804819966044,0.0,0.5,2
2024-06-16,-0.25,0.0,0.0,1.0,1
2024-06-24,-0.128,0.0,0.0,1.0,1
2024-06-27,0.0772,0.0,1.0,0.0,1
2024-07-15,0.007333333333333303,0.560935952969083,0.3333333333333333,0.3333333333333333,3
2024-07-17,0.3415,0.0,1.0,0.0,1
2024-07-19,-0.02717500000000002,0.37384580043114035,0.25,0.25,4
2024-07-24,-0.7964,0.0,0.0,1.0,1
2024-07-29,0.2732,0.0,1.0,0.0,1
2024-07-30,0.2732,0.0,1.0,0.0,1
2024-07-31,0.0,0.0,0.0,0.0,1
2024-08-06,0.5719,0.0,1.0,0.0,1
2024-08-07,0.11315,0.1600182645825157,0.5,0.0,2
2024-08-08,0.7876,0.0,1.0,0.0,1
2024-08-14,-0.05163333333333334,0.4792219054536913,0.3333333333333333,0.5,6
2024-08-16,-0.4939,0.0,0.0,1.0,1
2024-08-21,-0.72675,0.011808683245815299,0.0,1.0,2
2024-08-24,0.1531,0.0,1.0,0.0,1
2024-08-27,0.3249,0.6404973223987748,0.5,0.5,2
2024-08-29,0.2202,0.31140982643455556,0.5,0.0,2
2024-08-30,0.0,0.0,0.0,0.0,1
2024-09-05,-0.5859,0.0,0.0,1.0,1
2024-09-10,0.0,0.0,0.0,0.0,1
2024-09-12,0.0,0.0,0.0,0.0,1
2024-09-17,-0.2263,0.0,0.0,1.0,1
2024-09-19,0.2732,0.0,1.0,0.0,1
2024-09-20,-0.128,0.0,0.0,1.0,1
2024-09-26,0.0,0.0,0.0,0.0,1
2024-09-30,0.128,0.0,1.0,0.0,1
2024-10-01,0.128,0.0,1.0,0.0,1
2024-10-02,-0.32685,0.8485988481019756,0.5,0.5,2
2024-10-05,-0.1655,0.0,0.0,1.0,1
2024-10-10,-0.0516,0.0,0.0,1.0,1
2024-10-11,-0.25,0.0,0.0,1.0,1
2024-10-14,0.0,0.0,0.0,0.0,1
2024-10-15,-0.1531,0.0,0.0,1.0,1
2024-10-16,0.4939,0.0,1.0,0.0,1
2024-10-17,-0.7351,0.0,0.0,1.0,1
2024-10-19,-0.0258,0.0,0.0,0.0,1
2024-10-24,-0.5399,0.06505382386916239,0.0,1.0,2
2024-10-30,0.0,0.0,0.0,0.0,1
2024-11-08,-0.8316,0.0,0.0,1.0,1
2024-11-13,0.0,0.0,0.0,0.0,1
2024-11-15,-0.6808,0.0,0.0,1.0,1
2024-11-18,-0.7351,0.0,0.0,1.0,1
2024-11-19,-0.4215,0.0,0.0,1.0,1
2024-11-28,-0.5994,0.0,0.0,1.0,1
2024-12-02,-0.8519,0.0,0.0,1.0,1
2024-12-03,-0.35015,0.49518687886493923,0.0,0.5,2
2024-12-04,0.11866666666666666,0.22824498534104387,0.3333333333333333,0.0,3
2024-12-09,0.1779,0.0,1.0,0.0,1
2024-12-13,0.0,0.0,0.0,0.0,1
2024-12-16,0.3182,0.0,1.0,0.0,1
2024-12-19,0.0,0.0,0.0,0.0,1
2024-12-20,-0.4767,0.0,0.0,1.0,1
2024-12-31,0.4767,0.0,1.0,0.0,1
